order_id,customer_id,order_date,category,payment_method,pincode_tier,order_value,discount_percent,is_rto,is_return,outcome,return_reason,is_bad_order,past_order_count,past_return_count,past_rto_count,past_return_rate,past_rto_rate
ORD_0007588,CUST_00441,2023-01-19 20:00:00,Fashion,Prepaid,Tier_1,1841.99,6.94,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0004444,CUST_02713,2023-01-19 22:00:00,Beauty,COD,Tier_2,1059.7,45.98,0,1,Returned,Wrong Size,1,0,0.0,0.0,0.0,0.0
ORD_0002957,CUST_04554,2023-01-19 23:00:00,Home,Prepaid,Tier_1,1335.73,48.8,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0008247,CUST_02749,2023-01-20 01:00:00,Fashion,COD,Tier_3,3012.85,34.06,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0005813,CUST_01048,2023-01-20 02:00:00,Fashion,COD,Tier_1,3840.89,5.22,0,1,Returned,Defective,1,0,0.0,0.0,0.0,0.0
ORD_0001535,CUST_00499,2023-01-20 02:00:00,Fashion,Prepaid,Tier_3,2636.25,8.63,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0009261,CUST_00820,2023-01-20 02:00:00,Footwear,COD,Tier_2,314.35,8.86,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0008778,CUST_03889,2023-01-20 02:00:00,Home,COD,Tier_3,634.0,18.11,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0004857,CUST_01478,2023-01-20 04:00:00,Electronics,Prepaid,Tier_1,9857.55,36.06,0,1,Returned,Not as Expected,1,1,1.0,0.0,1.0,0.0
ORD_0004498,CUST_03027,2023-01-20 05:00:00,Footwear,COD,Tier_3,808.77,0.69,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0006386,CUST_04289,2023-01-20 05:00:00,Beauty,Prepaid,Tier_3,346.18,10.07,0,1,Returned,Changed Mind,1,0,0.0,0.0,0.0,0.0
ORD_0004532,CUST_02449,2023-01-20 06:00:00,Footwear,COD,Tier_3,667.25,36.68,0,0,Delivered,,0,1,0.0,0.0,0.0,0.0
ORD_0009267,CUST_04119,2023-01-20 07:00:00,Fashion,COD,Tier_2,599.68,11.63,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0007878,CUST_01373,2023-01-20 07:00:00,Fashion,COD,Tier_1,980.42,22.05,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0004577,CUST_04281,2023-01-20 09:00:00,Fashion,COD,Tier_1,1720.77,48.92,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0008956,CUST_03533,2023-01-20 09:00:00,Footwear,COD,Tier_2,2539.63,27.44,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0003479,CUST_05823,2023-01-20 09:00:00,Electronics,Prepaid,Tier_2,1239.03,29.52,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0001539,CUST_05621,2023-01-20 10:00:00,Fashion,Prepaid,Tier_1,1774.23,48.51,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0008857,CUST_01110,2023-01-20 10:00:00,Fashion,COD,Tier_2,3617.93,5.23,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0001051,CUST_04100,2023-01-20 10:00:00,Fashion,Prepaid,Tier_2,3338.74,36.71,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0000890,CUST_05668,2023-01-20 10:00:00,Fashion,COD,Tier_3,1253.28,35.43,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0002370,CUST_01727,2023-01-20 10:00:00,Fashion,COD,Tier_3,2941.42,49.39,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0002492,CUST_01182,2023-01-20 11:00:00,Footwear,COD,Tier_1,2739.23,1.96,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0002473,CUST_04533,2023-01-20 11:00:00,Home,COD,Tier_2,415.07,14.33,0,0,Delivered,,0,1,0.0,0.0,0.0,0.0
ORD_0005081,CUST_03955,2023-01-20 11:00:00,Fashion,COD,Tier_3,1011.63,17.01,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0000846,CUST_02285,2023-01-20 12:00:00,Fashion,COD,Tier_1,445.82,33.0,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0001783,CUST_02863,2023-01-20 14:00:00,Fashion,COD,Tier_1,1544.56,5.59,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0005981,CUST_05711,2023-01-20 18:00:00,Home,COD,Tier_2,1145.9,5.79,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0002220,CUST_01257,2023-01-20 19:00:00,Fashion,COD,Tier_3,543.8,38.92,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0002937,CUST_04731,2023-01-20 20:00:00,Footwear,Prepaid,Tier_2,1368.28,20.6,0,0,Delivered,,0,1,0.0,0.0,0.0,0.0
ORD_0004723,CUST_05839,2023-01-20 20:00:00,Electronics,Prepaid,Tier_1,2314.63,3.13,1,0,RTO,,1,1,0.0,1.0,0.0,1.0
ORD_0009379,CUST_00304,2023-01-20 21:00:00,Fashion,COD,Tier_2,2240.54,25.84,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0001511,CUST_00430,2023-01-20 22:00:00,Electronics,COD,Tier_2,1114.97,42.52,0,0,Delivered,,0,1,0.0,0.0,0.0,0.0
ORD_0003686,CUST_05828,2023-01-20 22:00:00,Fashion,Prepaid,Tier_3,356.9,37.3,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0004128,CUST_03796,2023-01-20 22:00:00,Fashion,COD,Tier_3,1059.63,13.13,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0006393,CUST_04421,2023-01-21 00:00:00,Electronics,Prepaid,Tier_3,1588.56,21.25,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0003154,CUST_04629,2023-01-21 01:00:00,Home,Prepaid,Tier_2,715.52,23.06,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0003035,CUST_03820,2023-01-21 01:00:00,Footwear,Prepaid,Tier_3,498.7,27.27,0,1,Returned,Not as Expected,1,0,0.0,0.0,0.0,0.0
ORD_0003320,CUST_02959,2023-01-21 02:00:00,Fashion,COD,Tier_3,2671.72,39.1,0,1,Returned,Changed Mind,1,0,0.0,0.0,0.0,0.0
ORD_0009725,CUST_00335,2023-01-21 05:00:00,Beauty,Prepaid,Tier_2,3733.04,26.87,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0000495,CUST_02865,2023-01-21 05:00:00,Fashion,COD,Tier_2,2144.1,44.46,0,1,Returned,Changed Mind,1,0,0.0,0.0,0.0,0.0
ORD_0001040,CUST_04875,2023-01-21 07:00:00,Electronics,COD,Tier_3,1777.96,20.41,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0008326,CUST_01223,2023-01-21 08:00:00,Fashion,COD,Tier_3,971.38,16.39,0,1,Returned,Wrong Size,1,0,0.0,0.0,0.0,0.0
ORD_0006651,CUST_02643,2023-01-21 08:00:00,Footwear,COD,Tier_2,1456.93,45.42,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0005429,CUST_01507,2023-01-21 08:00:00,Fashion,COD,Tier_2,932.93,7.19,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0006108,CUST_04389,2023-01-21 09:00:00,Beauty,Prepaid,Tier_2,852.96,48.47,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0009631,CUST_00085,2023-01-21 13:00:00,Fashion,COD,Tier_2,877.89,26.71,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0009299,CUST_03894,2023-01-21 14:00:00,Footwear,Prepaid,Tier_1,1453.81,7.9,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0001820,CUST_02251,2023-01-21 15:00:00,Fashion,COD,Tier_3,1719.85,41.27,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0003817,CUST_05000,2023-01-21 15:00:00,Electronics,Prepaid,Tier_2,1839.06,10.35,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0009169,CUST_02483,2023-01-21 17:00:00,Beauty,Prepaid,Tier_1,1012.2,16.45,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0004748,CUST_04990,2023-01-21 17:00:00,Footwear,COD,Tier_3,1042.51,44.24,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0000663,CUST_04271,2023-01-21 18:00:00,Footwear,COD,Tier_2,5114.88,9.25,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0000260,CUST_03873,2023-01-21 18:00:00,Electronics,Prepaid,Tier_1,928.0,46.54,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0003324,CUST_05121,2023-01-21 19:00:00,Fashion,COD,Tier_3,720.22,11.24,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0003528,CUST_02150,2023-01-21 20:00:00,Home,Prepaid,Tier_2,4406.73,17.22,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0003916,CUST_00648,2023-01-21 20:00:00,Beauty,COD,Tier_2,1373.66,22.0,0,0,Delivered,,0,1,0.0,0.0,0.0,0.0
ORD_0002356,CUST_05397,2023-01-21 20:00:00,Electronics,COD,Tier_2,422.48,1.46,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0009118,CUST_01891,2023-01-21 21:00:00,Electronics,COD,Tier_1,5883.96,14.54,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0000758,CUST_02867,2023-01-21 21:00:00,Beauty,Prepaid,Tier_1,493.38,49.39,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0002031,CUST_03871,2023-01-21 22:00:00,Electronics,Prepaid,Tier_1,413.67,8.98,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0002225,CUST_03637,2023-01-21 22:00:00,Fashion,COD,Tier_1,1065.45,20.6,0,0,Delivered,,0,1,0.0,0.0,0.0,0.0
ORD_0002615,CUST_05776,2023-01-21 22:00:00,Fashion,Prepaid,Tier_2,2759.21,33.18,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0006846,CUST_04424,2023-01-21 23:00:00,Home,COD,Tier_3,3393.99,21.35,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0002383,CUST_02007,2023-01-21 23:00:00,Footwear,COD,Tier_3,772.83,13.89,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0000158,CUST_04399,2023-01-21 23:00:00,Fashion,Prepaid,Tier_2,4562.95,9.98,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0002029,CUST_00314,2023-01-21 23:00:00,Footwear,Prepaid,Tier_1,2784.64,32.07,0,0,Delivered,,0,1,1.0,0.0,1.0,0.0
ORD_0005060,CUST_01499,2023-01-22 00:00:00,Electronics,Prepaid,Tier_2,1656.09,48.19,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0008507,CUST_05609,2023-01-22 00:00:00,Home,COD,Tier_1,3035.58,16.88,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0001337,CUST_04974,2023-01-22 00:00:00,Fashion,COD,Tier_3,1775.58,46.13,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0006123,CUST_02897,2023-01-22 01:00:00,Footwear,Prepaid,Tier_3,428.99,32.58,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0002570,CUST_03383,2023-01-22 02:00:00,Footwear,COD,Tier_2,380.56,38.41,0,0,Delivered,,0,1,0.0,0.0,0.0,0.0
ORD_0009551,CUST_05632,2023-01-22 03:00:00,Home,COD,Tier_1,3067.75,33.23,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0000468,CUST_05464,2023-01-22 06:00:00,Home,COD,Tier_1,1419.02,11.68,0,0,Delivered,,0,1,0.0,1.0,0.0,1.0
ORD_0003340,CUST_02743,2023-01-22 07:00:00,Footwear,COD,Tier_1,1236.08,5.25,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0004718,CUST_00070,2023-01-22 08:00:00,Home,Prepaid,Tier_1,1377.26,13.24,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0000542,CUST_05894,2023-01-22 08:00:00,Fashion,COD,Tier_2,1586.21,27.55,0,1,Returned,Changed Mind,1,0,0.0,0.0,0.0,0.0
ORD_0008981,CUST_02880,2023-01-22 09:00:00,Electronics,COD,Tier_2,4469.73,46.67,0,1,Returned,Not as Expected,1,0,0.0,0.0,0.0,0.0
ORD_0000697,CUST_04785,2023-01-22 10:00:00,Footwear,COD,Tier_3,2927.23,17.31,1,0,RTO,,1,1,0.0,0.0,0.0,0.0
ORD_0001749,CUST_05245,2023-01-22 11:00:00,Electronics,COD,Tier_2,3631.28,39.63,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0007001,CUST_00722,2023-01-22 11:00:00,Footwear,COD,Tier_2,2163.12,15.14,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0001893,CUST_04938,2023-01-22 11:00:00,Footwear,COD,Tier_1,889.28,4.12,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0003996,CUST_00101,2023-01-22 13:00:00,Beauty,Prepaid,Tier_1,1883.63,22.56,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0007332,CUST_00763,2023-01-22 15:00:00,Home,COD,Tier_2,5371.1,22.75,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0003553,CUST_02566,2023-01-22 16:00:00,Footwear,Prepaid,Tier_2,1482.87,47.76,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0008742,CUST_00460,2023-01-22 17:00:00,Fashion,Prepaid,Tier_1,2286.55,10.45,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0007746,CUST_01045,2023-01-22 18:00:00,Footwear,COD,Tier_1,2091.36,11.19,0,1,Returned,Changed Mind,1,0,0.0,0.0,0.0,0.0
ORD_0008417,CUST_04736,2023-01-22 20:00:00,Fashion,Prepaid,Tier_1,4284.11,27.54,0,1,Returned,Wrong Size,1,0,0.0,0.0,0.0,0.0
ORD_0007722,CUST_03711,2023-01-22 20:00:00,Footwear,Prepaid,Tier_1,475.8,31.4,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0009732,CUST_04039,2023-01-22 22:00:00,Electronics,Prepaid,Tier_2,2657.97,30.49,0,1,Returned,Changed Mind,1,0,0.0,0.0,0.0,0.0
ORD_0006307,CUST_01870,2023-01-22 23:00:00,Footwear,Prepaid,Tier_1,1714.52,2.96,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0000791,CUST_02556,2023-01-23 02:00:00,Fashion,Prepaid,Tier_3,4795.63,33.54,1,0,RTO,,1,1,0.0,0.0,0.0,0.0
ORD_0004079,CUST_01897,2023-01-23 02:00:00,Home,COD,Tier_1,492.76,0.42,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0005015,CUST_05503,2023-01-23 03:00:00,Fashion,COD,Tier_3,866.47,41.12,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0002436,CUST_02528,2023-01-23 04:00:00,Footwear,Prepaid,Tier_2,1891.65,23.3,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0006380,CUST_04896,2023-01-23 04:00:00,Footwear,COD,Tier_3,2462.3,16.49,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0005833,CUST_05895,2023-01-23 05:00:00,Fashion,COD,Tier_2,1458.23,37.75,0,1,Returned,Changed Mind,1,0,0.0,0.0,0.0,0.0
ORD_0002426,CUST_02683,2023-01-23 05:00:00,Fashion,COD,Tier_1,723.58,20.95,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0008095,CUST_02053,2023-01-23 05:00:00,Home,COD,Tier_2,1978.53,28.07,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0003640,CUST_02153,2023-01-23 05:00:00,Beauty,COD,Tier_1,4390.3,16.46,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0007678,CUST_03567,2023-01-23 07:00:00,Fashion,Prepaid,Tier_2,1124.01,33.01,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0003120,CUST_00129,2023-01-23 07:00:00,Home,COD,Tier_3,709.33,14.03,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0004955,CUST_00162,2023-01-23 07:00:00,Fashion,COD,Tier_1,1597.5,36.53,0,1,Returned,Wrong Size,1,0,0.0,0.0,0.0,0.0
ORD_0004262,CUST_01976,2023-01-23 09:00:00,Electronics,COD,Tier_3,1427.61,4.87,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0006263,CUST_02952,2023-01-23 09:00:00,Electronics,COD,Tier_2,558.52,22.98,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0005360,CUST_05677,2023-01-23 10:00:00,Fashion,COD,Tier_2,1068.23,44.26,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0008006,CUST_00070,2023-01-23 10:00:00,Electronics,COD,Tier_2,828.01,4.06,0,0,Delivered,,0,1,0.0,0.0,0.0,0.0
ORD_0004989,CUST_00965,2023-01-23 10:00:00,Footwear,Prepaid,Tier_2,5797.0,7.67,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0008289,CUST_03690,2023-01-23 11:00:00,Fashion,Prepaid,Tier_3,2201.47,6.9,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0003869,CUST_00924,2023-01-23 11:00:00,Home,COD,Tier_2,504.49,43.18,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0004859,CUST_03995,2023-01-23 14:00:00,Electronics,COD,Tier_3,547.47,20.1,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0007965,CUST_03562,2023-01-23 14:00:00,Fashion,Prepaid,Tier_2,840.37,41.37,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0009251,CUST_04817,2023-01-23 14:00:00,Home,COD,Tier_3,3517.49,23.12,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0004978,CUST_04263,2023-01-23 15:00:00,Fashion,Prepaid,Tier_3,1916.09,49.25,0,0,Delivered,,0,1,0.0,1.0,0.0,1.0
ORD_0002599,CUST_05270,2023-01-23 16:00:00,Home,Prepaid,Tier_3,1360.84,27.4,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0004327,CUST_02473,2023-01-23 16:00:00,Beauty,Prepaid,Tier_3,746.8,20.99,0,1,Returned,Wrong Size,1,0,0.0,0.0,0.0,0.0
ORD_0007555,CUST_02242,2023-01-23 16:00:00,Fashion,Prepaid,Tier_1,2038.07,7.14,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0004083,CUST_03052,2023-01-23 17:00:00,Fashion,COD,Tier_1,412.54,9.69,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0006051,CUST_04503,2023-01-23 18:00:00,Fashion,Prepaid,Tier_2,369.62,20.54,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0005763,CUST_04815,2023-01-23 19:00:00,Fashion,COD,Tier_1,1809.47,0.92,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0004301,CUST_00006,2023-01-23 20:00:00,Footwear,COD,Tier_1,2481.28,28.54,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0001802,CUST_04619,2023-01-23 22:00:00,Fashion,COD,Tier_2,3002.6,13.42,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0002958,CUST_04061,2023-01-24 00:00:00,Footwear,COD,Tier_1,3424.01,38.95,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0006840,CUST_03134,2023-01-24 02:00:00,Footwear,Prepaid,Tier_1,448.3,40.43,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0007672,CUST_00542,2023-01-24 04:00:00,Electronics,COD,Tier_3,1372.03,26.68,0,1,Returned,Not as Expected,1,0,0.0,0.0,0.0,0.0
ORD_0000546,CUST_03534,2023-01-24 04:00:00,Fashion,COD,Tier_3,2413.8,30.22,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0009130,CUST_04953,2023-01-24 05:00:00,Fashion,COD,Tier_2,3416.98,18.47,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0005258,CUST_04740,2023-01-24 05:00:00,Fashion,COD,Tier_2,2624.62,45.2,0,1,Returned,Not as Expected,1,0,0.0,0.0,0.0,0.0
ORD_0004683,CUST_03655,2023-01-24 07:00:00,Footwear,COD,Tier_3,1220.75,28.4,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0009318,CUST_03713,2023-01-24 07:00:00,Fashion,COD,Tier_2,921.7,23.42,0,1,Returned,Wrong Size,1,0,0.0,0.0,0.0,0.0
ORD_0003230,CUST_05029,2023-01-24 07:00:00,Electronics,COD,Tier_3,1711.7,38.76,0,0,Delivered,,0,1,0.0,0.0,0.0,0.0
ORD_0005112,CUST_05488,2023-01-24 08:00:00,Footwear,COD,Tier_2,916.49,28.95,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0005419,CUST_02468,2023-01-24 09:00:00,Footwear,Prepaid,Tier_2,796.74,25.22,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0003968,CUST_02229,2023-01-24 09:00:00,Fashion,Prepaid,Tier_3,589.46,40.82,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0005169,CUST_03305,2023-01-24 09:00:00,Beauty,Prepaid,Tier_1,683.05,41.79,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0007747,CUST_02410,2023-01-24 10:00:00,Footwear,COD,Tier_1,682.57,18.37,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0008899,CUST_03973,2023-01-24 10:00:00,Home,COD,Tier_3,985.0,2.71,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0006972,CUST_01645,2023-01-24 10:00:00,Electronics,COD,Tier_3,1908.18,43.22,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0006301,CUST_04683,2023-01-24 11:00:00,Fashion,COD,Tier_2,654.76,18.16,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0008441,CUST_00042,2023-01-24 12:00:00,Electronics,Prepaid,Tier_1,332.81,33.78,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0004790,CUST_02812,2023-01-24 13:00:00,Fashion,COD,Tier_2,985.76,10.5,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0008834,CUST_02964,2023-01-24 15:00:00,Footwear,COD,Tier_2,386.2,3.22,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0001624,CUST_05380,2023-01-24 17:00:00,Fashion,COD,Tier_3,2833.48,49.96,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0004774,CUST_05577,2023-01-24 17:00:00,Home,COD,Tier_2,1800.85,48.27,1,0,RTO,,1,1,0.0,0.0,0.0,0.0
ORD_0003144,CUST_05078,2023-01-24 17:00:00,Fashion,Prepaid,Tier_1,2372.9,31.42,0,1,Returned,Wrong Size,1,1,0.0,1.0,0.0,1.0
ORD_0003207,CUST_02452,2023-01-24 18:00:00,Footwear,COD,Tier_1,1682.21,31.35,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0000484,CUST_02033,2023-01-24 18:00:00,Fashion,Prepaid,Tier_3,3626.03,16.07,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0001247,CUST_00561,2023-01-24 19:00:00,Home,COD,Tier_2,1511.78,46.99,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0007111,CUST_01892,2023-01-24 20:00:00,Fashion,COD,Tier_2,865.45,26.94,0,0,Delivered,,0,1,0.0,0.0,0.0,0.0
ORD_0000408,CUST_02453,2023-01-24 20:00:00,Fashion,COD,Tier_3,907.31,9.59,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0003300,CUST_04686,2023-01-24 21:00:00,Electronics,COD,Tier_3,584.35,18.88,0,1,Returned,Not as Expected,1,0,0.0,0.0,0.0,0.0
ORD_0008903,CUST_00840,2023-01-24 23:00:00,Fashion,COD,Tier_3,2178.81,49.15,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0007118,CUST_01099,2023-01-25 00:00:00,Footwear,Prepaid,Tier_1,3710.31,37.6,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0006210,CUST_05741,2023-01-25 01:00:00,Electronics,Prepaid,Tier_2,1253.81,39.57,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0007398,CUST_05041,2023-01-25 01:00:00,Fashion,COD,Tier_1,1937.81,10.04,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0000595,CUST_00695,2023-01-25 02:00:00,Fashion,COD,Tier_3,1640.21,21.24,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0001745,CUST_03517,2023-01-25 02:00:00,Fashion,COD,Tier_3,2260.0,41.72,0,1,Returned,Defective,1,0,0.0,0.0,0.0,0.0
ORD_0003915,CUST_02539,2023-01-25 02:00:00,Footwear,COD,Tier_3,3156.77,49.13,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0001705,CUST_03987,2023-01-25 02:00:00,Electronics,Prepaid,Tier_1,1279.87,32.37,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0009286,CUST_03294,2023-01-25 04:00:00,Electronics,COD,Tier_1,2700.56,39.65,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0007925,CUST_04321,2023-01-25 07:00:00,Footwear,COD,Tier_2,1153.54,27.4,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0008292,CUST_01430,2023-01-25 07:00:00,Fashion,Prepaid,Tier_3,1174.49,25.63,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0008902,CUST_01336,2023-01-25 08:00:00,Home,COD,Tier_1,5589.98,0.22,0,1,Returned,Wrong Size,1,0,0.0,0.0,0.0,0.0
ORD_0000077,CUST_01333,2023-01-25 09:00:00,Fashion,Prepaid,Tier_2,3049.14,48.27,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0005193,CUST_05078,2023-01-25 09:00:00,Fashion,Prepaid,Tier_1,2019.07,48.59,0,0,Delivered,,0,2,1.0,1.0,0.5,0.5
ORD_0004528,CUST_03890,2023-01-25 09:00:00,Fashion,COD,Tier_1,3532.48,8.69,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
ORD_0007097,CUST_01540,2023-01-25 10:00:00,Fashion,COD,Tier_1,385.71,13.64,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0007729,CUST_01603,2023-01-25 12:00:00,Fashion,COD,Tier_3,1162.81,48.82,1,0,RTO,,1,0,0.0,0.0,0.0,0.0
ORD_0003314,CUST_03561,2023-01-25 14:00:00,Beauty,Prepaid,Tier_1,1884.66,0.35,0,0,Delivered,,0,0,0.0,0.0,0.0,0.0
